Report Year,Geography,Grievance Category,Grievance Type,Grievance Count,Exempt Grievance Count,Unresolved as of June 30,Resolved,Referred,,,,,
FY2021,Tehama,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Tehama,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Tehama,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Tehama,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Tehama,Other ,All,0,0,0,0,0,,,,,
FY2021,Tehama,All,All,5,0,0,5,0,,,,,
FY2021,Trinity,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Trinity,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Trinity,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Trinity,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Trinity,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Trinity,Access,Other access issues,1,0,0,1,0,,,,,
FY2021,Trinity,Access,All,1,0,0,1,0,,,,,
FY2021,Trinity,Quality of Care,Staff behavior concerns,1,0,0,1,0,,,,,
FY2021,Trinity,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY2021,Trinity,Quality of Care,Medication concern,1,0,0,1,0,,,,,
FY2021,Trinity,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Trinity,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Trinity,Quality of Care,All,2,0,0,2,0,,,,,
FY2021,Trinity,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Trinity,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Trinity,Other ,All,0,0,0,0,0,,,,,
FY2021,Trinity,All,All,3,0,0,3,0,,,,,
FY2021,Tulare,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Tulare,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Tulare,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Tulare,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Tulare,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Tulare,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Tulare,Access,All,0,0,0,0,0,,,,,
FY2021,Tulare,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY2021,Tulare,Quality of Care,Treatment issues or concerns,2,0,0,2,0,,,,,
FY2021,Tulare,Quality of Care,Medication concern,3,0,0,3,0,,,,,
FY2021,Tulare,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Tulare,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Tulare,Quality of Care,All,5,0,0,5,0,,,,,
FY2021,Tulare,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Tulare,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Tulare,Other ,All,0,0,0,0,0,,,,,
FY2021,Tulare,All,All,5,0,0,5,0,,,,,
FY2021,Tuolumne,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Tuolumne,Access,Service not accessible,0,0,0,0,0,,,,,
FY2021,Tuolumne,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Tuolumne,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Tuolumne,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Tuolumne,Access,Other access issues,1,0,0,1,0,,,,,
FY2021,Tuolumne,Access,All,1,0,0,1,0,,,,,
FY2021,Tuolumne,Quality of Care,Staff behavior concerns,3,0,0,3,0,,,,,
FY2021,Tuolumne,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY2021,Tuolumne,Quality of Care,Medication concern,4,0,0,4,0,,,,,
FY2021,Tuolumne,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Tuolumne,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY2021,Tuolumne,Quality of Care,All,8,0,0,8,0,,,,,
FY2021,Tuolumne,Change of Provider,Change of Provider,1,0,0,1,0,,,,,
FY2021,Tuolumne,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Financial,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Operational,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Patients' rights,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Tuolumne,Other ,Other grievance not listed above,1,0,0,1,0,,,,,
FY2021,Tuolumne,Other ,All,1,0,0,1,0,,,,,
FY2021,Tuolumne,All,All,11,0,0,11,0,,,,,
FY2021,Ventura,Access,Service not available,0,0,0,0,0,,,,,
FY2021,Ventura,Access,Service not accessible,2,0,0,2,0,,,,,
FY2021,Ventura,Access,Timeliness of services,0,0,0,0,0,,,,,
FY2021,Ventura,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Ventura,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Ventura,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Ventura,Access,All,2,0,0,2,0,,,,,
FY2021,Ventura,Quality of Care,Staff behavior concerns,13,1,0,14,0,,,,,
FY2021,Ventura,Quality of Care,Treatment issues or concerns,4,0,1,3,0,,,,,
FY2021,Ventura,Quality of Care,Medication concern,5,0,0,5,0,,,,,
FY2021,Ventura,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Ventura,Quality of Care,Other quality of care issues,1,1,0,2,0,,,,,
FY2021,Ventura,Quality of Care,All,23,2,1,24,0,,,,,
FY2021,Ventura,Change of Provider,Change of Provider,0,0,0,0,0,,,,,
FY2021,Ventura,Confidentiality Concern,Confidentiality Concern,1,0,0,1,0,,,,,
FY2021,Ventura,Other ,Financial,4,0,1,3,0,,,,,
FY2021,Ventura,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Ventura,Other ,Operational,1,0,0,1,0,,,,,
FY2021,Ventura,Other ,Patients' rights,1,0,0,1,0,,,,,
FY2021,Ventura,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Ventura,Other ,Physical environment,1,0,0,1,0,,,,,
FY2021,Ventura,Other ,Other grievance not listed above,0,0,0,0,0,,,,,
FY2021,Ventura,Other ,All,7,0,1,6,0,,,,,
FY2021,Ventura,All,All,33,2,2,33,0,,,,,
FY2021,Yolo,Access,Service not available,1,0,0,1,0,,,,,
FY2021,Yolo,Access,Service not accessible,1,0,0,1,0,,,,,
FY2021,Yolo,Access,Timeliness of services,1,0,0,1,0,,,,,
FY2021,Yolo,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY2021,Yolo,Access,Linguistic services,0,0,0,0,0,,,,,
FY2021,Yolo,Access,Other access issues,0,0,0,0,0,,,,,
FY2021,Yolo,Access,All,3,0,0,3,0,,,,,
FY2021,Yolo,Quality of Care,Staff behavior concerns,13,1,0,14,0,,,,,
FY2021,Yolo,Quality of Care,Treatment issues or concerns,8,0,0,8,0,,,,,
FY2021,Yolo,Quality of Care,Medication concern,7,2,0,9,0,,,,,
FY2021,Yolo,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY2021,Yolo,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY2021,Yolo,Quality of Care,All,28,3,0,31,0,,,,,
FY2021,Yolo,Change of Provider,Change of Provider,2,0,0,2,0,,,,,
FY2021,Yolo,Confidentiality Concern,Confidentiality Concern,0,0,0,0,0,,,,,
FY2021,Yolo,Other ,Financial,1,0,0,1,0,,,,,
FY2021,Yolo,Other ,Lost property,0,0,0,0,0,,,,,
FY2021,Yolo,Other ,Operational,1,0,0,1,0,,,,,
FY2021,Yolo,Other ,Patients' rights,1,0,0,1,0,,,,,
FY2021,Yolo,Other ,Peer behaviors,0,0,0,0,0,,,,,
FY2021,Yolo,Other ,Physical environment,0,0,0,0,0,,,,,
FY2021,Yolo,Other ,Other grievance not listed above,3,1,0,4,0,,,,,
FY2021,Yolo,Other ,All,6,1,0,7,0,,,,,
FY2021,Yolo,All,All,39,4,0,43,0,,,,,
FY1920,State,Access,Service not available,37,6,3,37,3,,,,,
FY1920,State,Access,Service not accessible,71,12,2,78,3,,,,,
FY1920,State,Access,Timeliness of services,84,23,4,101,2,,,,,
FY1920,State,Access,24/7 Toll-free access line,4,2,0,6,0,,,,,
FY1920,State,Access,Linguistic services,8,1,0,9,0,,,,,
FY1920,State,Access,Other access issues,105,19,1,118,5,,,,,
FY1920,State,Access,All,309,63,10,349,13,,,,,
FY1920,State,Quality of Care,Staff behavior concerns,961,156,37,1061,19,,,,,
FY1920,State,Quality of Care,Treatment issues or concerns,628,90,25,671,22,,,,,
FY1920,State,Quality of Care,Medication concern,233,48,8,271,2,,,,,
FY1920,State,Quality of Care,Cultural appropriateness,14,7,0,18,3,,,,,
FY1920,State,Quality of Care,Other quality of care issues,154,38,3,180,9,,,,,
FY1920,State,Quality of Care,All,1990,339,73,2201,55,,,,,
FY1920,State,Change of Provider,All,432,68,22,477,1,,,,,
FY1920,State,Confidentiality Concern,All,53,6,3,53,3,,,,,
FY1920,State,Other,Financial,90,16,3,98,5,,,,,
FY1920,State,Other,Lost property,34,3,6,31,0,,,,,
FY1920,State,Other,Operational,125,37,5,149,8,,,,,
FY1920,State,Other,Patients' rights,105,35,3,122,15,,,,,
FY1920,State,Other,Peer behaviors,38,11,5,34,10,,,,,
FY1920,State,Other,Physical environment,54,7,1,55,5,,,,,
FY1920,State,Other,Other grievance not listed above,277,48,7,259,59,,,,,
FY1920,State,Other,All,723,157,30,748,102,,,,,
FY1920,State,All,All,3507,633,138,3828,174,,,,,
FY1920,Alameda,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Alameda,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Alameda,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Alameda,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Alameda,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Alameda,Access,Other access issues,1,3,0,3,1,,,,,
FY1920,Alameda,Access,All,1,3,0,3,1,,,,,
FY1920,Alameda,Quality of Care,Staff behavior concerns,9,13,3,19,0,,,,,
FY1920,Alameda,Quality of Care,Treatment issues or concerns,1,3,1,3,0,,,,,
FY1920,Alameda,Quality of Care,Medication concern,4,5,0,9,0,,,,,
FY1920,Alameda,Quality of Care,Cultural appropriateness,1,1,0,2,0,,,,,
FY1920,Alameda,Quality of Care,Other quality of care issues,0,2,0,2,0,,,,,
FY1920,Alameda,Quality of Care,All,15,24,4,35,0,,,,,
FY1920,Alameda,Change of Provider,All,3,5,0,8,0,,,,,
FY1920,Alameda,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Alameda,Other,Financial,2,4,0,6,0,,,,,
FY1920,Alameda,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Alameda,Other,Operational,5,12,0,13,4,,,,,
FY1920,Alameda,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Alameda,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Alameda,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Alameda,Other,Other grievance not listed above,2,9,0,9,2,,,,,
FY1920,Alameda,Other,All,9,25,0,28,6,,,,,
FY1920,Alameda,All,All,28,57,4,74,7,,,,,
FY1920,Alpine,Access,Service not available,2,0,0,2,0,,,,,
FY1920,Alpine,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Alpine,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Alpine,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Alpine,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Alpine,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Alpine,Access,All,2,0,0,2,0,,,,,
FY1920,Alpine,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1920,Alpine,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1920,Alpine,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,Alpine,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Alpine,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Alpine,Quality of Care,All,0,0,0,0,0,,,,,
FY1920,Alpine,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Alpine,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Financial,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Operational,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Alpine,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Alpine,Other,All,0,0,0,0,0,,,,,
FY1920,Alpine,All,All,2,0,0,2,0,,,,,
FY1920,Amador,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Amador,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Amador,Access,Timeliness of services,1,0,0,1,0,,,,,
FY1920,Amador,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Amador,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Amador,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Amador,Access,All,1,0,0,1,0,,,,,
FY1920,Amador,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1920,Amador,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1920,Amador,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,Amador,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Amador,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Amador,Quality of Care,All,0,0,0,0,0,,,,,
FY1920,Amador,Change of Provider,All,1,0,0,1,0,,,,,
FY1920,Amador,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Amador,Other,Financial,0,0,0,0,0,,,,,
FY1920,Amador,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Amador,Other,Operational,0,0,0,0,0,,,,,
FY1920,Amador,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Amador,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Amador,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Amador,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Amador,Other,All,0,0,0,0,0,,,,,
FY1920,Amador,All,All,2,0,0,2,0,,,,,
FY1920,Butte,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Butte,Access,Service not accessible,14,4,0,16,2,,,,,
FY1920,Butte,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Butte,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Butte,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Butte,Access,Other access issues,1,4,0,5,0,,,,,
FY1920,Butte,Access,All,15,8,0,21,2,,,,,
FY1920,Butte,Quality of Care,Staff behavior concerns,23,8,0,26,5,,,,,
FY1920,Butte,Quality of Care,Treatment issues or concerns,29,5,0,24,10,,,,,
FY1920,Butte,Quality of Care,Medication concern,6,2,0,8,0,,,,,
FY1920,Butte,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Butte,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Butte,Quality of Care,All,58,15,0,58,15,,,,,
FY1920,Butte,Change of Provider,All,2,3,0,4,1,,,,,
FY1920,Butte,Confidentiality Concern,All,4,0,0,2,2,,,,,
FY1920,Butte,Other,Financial,3,1,0,4,0,,,,,
FY1920,Butte,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Butte,Other,Operational,2,2,0,3,1,,,,,
FY1920,Butte,Other,Patients' rights,8,4,0,11,1,,,,,
FY1920,Butte,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Butte,Other,Physical environment,1,1,0,1,1,,,,,
FY1920,Butte,Other,Other grievance not listed above,23,2,0,13,12,,,,,
FY1920,Butte,Other,All,37,10,0,32,15,,,,,
FY1920,Butte,All,All,116,36,0,117,35,,,,,
FY1920,Calaveras,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Calaveras,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Calaveras,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Calaveras,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Calaveras,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Calaveras,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Calaveras,Access,All,0,0,0,0,0,,,,,
FY1920,Calaveras,Quality of Care,Staff behavior concerns,4,0,0,4,0,,,,,
FY1920,Calaveras,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1920,Calaveras,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,Calaveras,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Calaveras,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,Calaveras,Quality of Care,All,4,0,0,4,0,,,,,
FY1920,Calaveras,Change of Provider,All,5,0,0,5,0,,,,,
FY1920,Calaveras,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Financial,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Operational,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Calaveras,Other,All,0,0,0,0,0,,,,,
FY1920,Calaveras,All,All,9,0,0,9,0,,,,,
FY1920,Colusa,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Colusa,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Colusa,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Colusa,Access,24/7 Toll-free access line,1,0,0,1,0,,,,,
FY1920,Colusa,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Colusa,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Colusa,Access,All,1,0,0,1,0,,,,,
FY1920,Colusa,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1920,Colusa,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1920,Colusa,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,Colusa,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Colusa,Quality of Care,Other quality of care issues,2,0,0,2,0,,,,,
FY1920,Colusa,Quality of Care,All,2,0,0,2,0,,,,,
FY1920,Colusa,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Colusa,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1920,Colusa,Other,Financial,0,0,0,0,0,,,,,
FY1920,Colusa,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Colusa,Other,Operational,0,0,0,0,0,,,,,
FY1920,Colusa,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Colusa,Other,Peer behaviors,2,0,0,2,0,,,,,
FY1920,Colusa,Other,Physical environment,1,0,0,1,0,,,,,
FY1920,Colusa,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Colusa,Other,All,3,0,0,3,0,,,,,
FY1920,Colusa,All,All,7,0,0,7,0,,,,,
FY1920,Contra Costa,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Contra Costa,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Contra Costa,Access,Timeliness of services,1,0,0,1,0,,,,,
FY1920,Contra Costa,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Contra Costa,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Contra Costa,Access,Other access issues,5,1,0,5,1,,,,,
FY1920,Contra Costa,Access,All,6,1,0,6,1,,,,,
FY1920,Contra Costa,Quality of Care,Staff behavior concerns,11,0,0,11,0,,,,,
FY1920,Contra Costa,Quality of Care,Treatment issues or concerns,1,0,0,1,0,,,,,
FY1920,Contra Costa,Quality of Care,Medication concern,3,0,0,3,0,,,,,
FY1920,Contra Costa,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Contra Costa,Quality of Care,Other quality of care issues,1,2,0,3,0,,,,,
FY1920,Contra Costa,Quality of Care,All,16,2,0,18,0,,,,,
FY1920,Contra Costa,Change of Provider,All,7,0,0,7,0,,,,,
FY1920,Contra Costa,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,Contra Costa,Other,Financial,0,0,0,0,0,,,,,
FY1920,Contra Costa,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Contra Costa,Other,Operational,0,0,0,0,0,,,,,
FY1920,Contra Costa,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Contra Costa,Other,Peer behaviors,1,0,0,1,0,,,,,
FY1920,Contra Costa,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Contra Costa,Other,Other grievance not listed above,6,1,0,7,0,,,,,
FY1920,Contra Costa,Other,All,7,1,0,8,0,,,,,
FY1920,Contra Costa,All,All,36,4,0,39,1,,,,,
FY1920,Del Norte,Access,Service not available,0,0,0,0,0,,,,,
FY1920,Del Norte,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Del Norte,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Del Norte,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Del Norte,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Del Norte,Access,Other access issues,0,0,0,0,0,,,,,
FY1920,Del Norte,Access,All,0,0,0,0,0,,,,,
FY1920,Del Norte,Quality of Care,Staff behavior concerns,0,0,0,0,0,,,,,
FY1920,Del Norte,Quality of Care,Treatment issues or concerns,0,0,0,0,0,,,,,
FY1920,Del Norte,Quality of Care,Medication concern,2,0,0,2,0,,,,,
FY1920,Del Norte,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,Del Norte,Quality of Care,Other quality of care issues,1,0,0,1,0,,,,,
FY1920,Del Norte,Quality of Care,All,3,0,0,3,0,,,,,
FY1920,Del Norte,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,Del Norte,Confidentiality Concern,All,1,0,0,1,0,,,,,
FY1920,Del Norte,Other,Financial,1,0,0,1,0,,,,,
FY1920,Del Norte,Other,Lost property,0,0,0,0,0,,,,,
FY1920,Del Norte,Other,Operational,0,0,0,0,0,,,,,
FY1920,Del Norte,Other,Patients' rights,0,0,0,0,0,,,,,
FY1920,Del Norte,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,Del Norte,Other,Physical environment,0,0,0,0,0,,,,,
FY1920,Del Norte,Other,Other grievance not listed above,0,0,0,0,0,,,,,
FY1920,Del Norte,Other,All,1,0,0,1,0,,,,,
FY1920,Del Norte,All,All,5,0,0,5,0,,,,,
FY1920,El Dorado,Access,Service not available,2,0,0,2,0,,,,,
FY1920,El Dorado,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,El Dorado,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,El Dorado,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,El Dorado,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,El Dorado,Access,Other access issues,3,0,0,3,0,,,,,
FY1920,El Dorado,Access,All,5,0,0,5,0,,,,,
FY1920,El Dorado,Quality of Care,Staff behavior concerns,12,0,0,12,0,,,,,
FY1920,El Dorado,Quality of Care,Treatment issues or concerns,13,0,0,13,0,,,,,
FY1920,El Dorado,Quality of Care,Medication concern,0,0,0,0,0,,,,,
FY1920,El Dorado,Quality of Care,Cultural appropriateness,0,0,0,0,0,,,,,
FY1920,El Dorado,Quality of Care,Other quality of care issues,0,0,0,0,0,,,,,
FY1920,El Dorado,Quality of Care,All,25,0,0,25,0,,,,,
FY1920,El Dorado,Change of Provider,All,0,0,0,0,0,,,,,
FY1920,El Dorado,Confidentiality Concern,All,0,0,0,0,0,,,,,
FY1920,El Dorado,Other,Financial,0,0,0,0,0,,,,,
FY1920,El Dorado,Other,Lost property,0,0,0,0,0,,,,,
FY1920,El Dorado,Other,Operational,3,0,0,3,0,,,,,
FY1920,El Dorado,Other,Patients' rights,1,0,0,1,0,,,,,
FY1920,El Dorado,Other,Peer behaviors,0,0,0,0,0,,,,,
FY1920,El Dorado,Other,Physical environment,1,0,0,1,0,,,,,
FY1920,El Dorado,Other,Other grievance not listed above,1,0,0,1,0,,,,,
FY1920,El Dorado,Other,All,6,0,0,6,0,,,,,
FY1920,El Dorado,All,All,36,0,0,36,0,,,,,
FY1920,Fresno,Access,Service not available,2,0,0,2,0,,,,,
FY1920,Fresno,Access,Service not accessible,0,0,0,0,0,,,,,
FY1920,Fresno,Access,Timeliness of services,0,0,0,0,0,,,,,
FY1920,Fresno,Access,24/7 Toll-free access line,0,0,0,0,0,,,,,
FY1920,Fresno,Access,Linguistic services,0,0,0,0,0,,,,,
FY1920,Fresno,Access,Other access issues,7,0,0,7,0,,,,,
FY1920,Fresno,Access,All,9,0,0,9,0,,,,,
FY1920,Fresno,Quality of Care,Staff behavior concerns,29,0,4,25,0,,,,,
