County,Year,Quarter,Medication_Assisted_Treatment,members,status,annotation,annotation_description,Date_of_Data,CDO Approval Number
San Benito,2019,Q1,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2019,Q2,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2019,Q3,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2019,Q4,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2020,Q1,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2020,Q2,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2020,Q3,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2020,Q4,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2021,Q1,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2021,Q2,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2021,Q3,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2021,Q4,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Bernardino,2010,Q1,Methadone Program,598,F,,,5/4/2023,CDO-23-0670
San Bernardino,2010,Q2,Methadone Program,596,F,,,5/4/2023,CDO-23-0670
San Bernardino,2010,Q3,Methadone Program,631,F,,,5/4/2023,CDO-23-0670
San Bernardino,2010,Q4,Methadone Program,629,F,,,5/4/2023,CDO-23-0670
San Bernardino,2011,Q1,Methadone Program,629,F,,,5/4/2023,CDO-23-0670
San Bernardino,2011,Q2,Methadone Program,608,F,,,5/4/2023,CDO-23-0670
San Bernardino,2011,Q3,Methadone Program,632,F,,,5/4/2023,CDO-23-0670
San Bernardino,2011,Q4,Methadone Program,632,F,,,5/4/2023,CDO-23-0670
San Bernardino,2012,Q1,Methadone Program,611,F,,,5/4/2023,CDO-23-0670
San Bernardino,2012,Q2,Methadone Program,608,F,,,5/4/2023,CDO-23-0670
San Bernardino,2012,Q3,Methadone Program,619,F,,,5/4/2023,CDO-23-0670
San Bernardino,2012,Q4,Methadone Program,625,F,,,5/4/2023,CDO-23-0670
San Bernardino,2013,Q1,Methadone Program,614,F,,,5/4/2023,CDO-23-0670
San Bernardino,2013,Q2,Methadone Program,629,F,,,5/4/2023,CDO-23-0670
San Bernardino,2013,Q3,Methadone Program,632,F,,,5/4/2023,CDO-23-0670
San Bernardino,2013,Q4,Methadone Program,628,F,,,5/4/2023,CDO-23-0670
San Bernardino,2014,Q1,Methadone Program,857,F,,,5/4/2023,CDO-23-0670
San Bernardino,2014,Q2,Methadone Program,958,F,,,5/4/2023,CDO-23-0670
San Bernardino,2014,Q3,Methadone Program,1018,F,,,5/4/2023,CDO-23-0670
San Bernardino,2014,Q4,Methadone Program,1078,F,,,5/4/2023,CDO-23-0670
San Bernardino,2015,Q1,Methadone Program,1108,F,,,5/4/2023,CDO-23-0670
San Bernardino,2015,Q2,Methadone Program,1124,F,,,5/4/2023,CDO-23-0670
San Bernardino,2015,Q3,Methadone Program,1116,F,,,5/4/2023,CDO-23-0670
San Bernardino,2015,Q4,Methadone Program,1189,F,,,5/4/2023,CDO-23-0670
San Bernardino,2016,Q1,Methadone Program,1254,F,,,5/4/2023,CDO-23-0670
San Bernardino,2016,Q2,Methadone Program,1257,F,,,5/4/2023,CDO-23-0670
San Bernardino,2016,Q3,Methadone Program,1300,F,,,5/4/2023,CDO-23-0670
San Bernardino,2016,Q4,Methadone Program,1284,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Q1,Methadone Program,1340,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Q2,Methadone Program,1361,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Q3,Methadone Program,1283,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Q4,Methadone Program,1280,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Q1,Methadone Program,1270,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Q2,Methadone Program,1225,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Q3,Methadone Program,1282,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Q4,Methadone Program,1255,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Q1,Methadone Program,1323,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Q2,Methadone Program,1319,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Q3,Methadone Program,1331,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Q4,Methadone Program,1349,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Q1,Methadone Program,1321,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Q2,Methadone Program,1198,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Q3,Methadone Program,868,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Q4,Methadone Program,1035,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Q1,Methadone Program,1096,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Q2,Methadone Program,1103,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Q3,Methadone Program,1105,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Q4,Methadone Program,1060,F,,,5/4/2023,CDO-23-0670
San Diego,2010,Q1,Methadone Program,817,F,,,5/4/2023,CDO-23-0670
San Diego,2010,Q2,Methadone Program,827,F,,,5/4/2023,CDO-23-0670
San Diego,2010,Q3,Methadone Program,858,F,,,5/4/2023,CDO-23-0670
San Diego,2010,Q4,Methadone Program,889,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Q1,Methadone Program,901,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Q2,Methadone Program,907,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Q3,Methadone Program,929,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Q4,Methadone Program,908,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Q1,Methadone Program,936,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Q2,Methadone Program,946,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Q3,Methadone Program,983,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Q4,Methadone Program,992,F,,,5/4/2023,CDO-23-0670
San Diego,2013,Q1,Methadone Program,1022,F,,,5/4/2023,CDO-23-0670
San Diego,2013,Q2,Methadone Program,1100,F,,,5/4/2023,CDO-23-0670
San Diego,2013,Q3,Methadone Program,1125,F,,,5/4/2023,CDO-23-0670
San Diego,2013,Q4,Methadone Program,1110,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Q1,Methadone Program,1751,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Q2,Methadone Program,2047,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Q3,Methadone Program,2292,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Q4,Methadone Program,2489,F,,,5/4/2023,CDO-23-0670
San Diego,2015,Q1,Methadone Program,2704,F,,,5/4/2023,CDO-23-0670
San Diego,2015,Q2,Methadone Program,2852,F,,,5/4/2023,CDO-23-0670
San Diego,2015,Q3,Methadone Program,2992,F,,,5/4/2023,CDO-23-0670
San Diego,2015,Q4,Methadone Program,3081,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Q1,Methadone Program,3171,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Q2,Methadone Program,3122,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Q3,Methadone Program,3186,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Q4,Methadone Program,3197,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Q1,Methadone Program,3244,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Q2,Methadone Program,3202,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Q3,Methadone Program,3181,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Q4,Methadone Program,3121,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Q1,Methadone Program,3069,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Q2,Methadone Program,3098,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Q3,Methadone Program,3095,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Q4,Methadone Program,3033,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Q1,Methadone Program,2923,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Q2,Methadone Program,2940,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Q3,Methadone Program,2966,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Q4,Methadone Program,2911,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Q1,Methadone Program,2876,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Q2,Methadone Program,2824,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Q3,Methadone Program,2652,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Q4,Methadone Program,2651,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Q1,Methadone Program,2647,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Q2,Methadone Program,2431,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Q3,Methadone Program,2431,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Q4,Methadone Program,2470,F,,,5/4/2023,CDO-23-0670
San Francisco,2010,Q1,Methadone Program,1445,F,,,5/4/2023,CDO-23-0670
San Francisco,2010,Q2,Methadone Program,1444,F,,,5/4/2023,CDO-23-0670
San Francisco,2010,Q3,Methadone Program,1460,F,,,5/4/2023,CDO-23-0670
San Francisco,2010,Q4,Methadone Program,1500,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Q1,Methadone Program,1441,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Q2,Methadone Program,1508,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Q3,Methadone Program,1551,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Q4,Methadone Program,1555,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Q1,Methadone Program,1533,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Q2,Methadone Program,1490,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Q3,Methadone Program,1498,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Q4,Methadone Program,1513,F,,,5/4/2023,CDO-23-0670
San Francisco,2013,Q1,Methadone Program,1510,F,,,5/4/2023,CDO-23-0670
San Francisco,2013,Q2,Methadone Program,1565,F,,,5/4/2023,CDO-23-0670
San Francisco,2013,Q3,Methadone Program,1580,F,,,5/4/2023,CDO-23-0670
San Francisco,2013,Q4,Methadone Program,1587,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Q1,Methadone Program,2044,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Q2,Methadone Program,2247,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Q3,Methadone Program,2396,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Q4,Methadone Program,2453,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Q1,Methadone Program,2518,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Q2,Methadone Program,2501,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Q3,Methadone Program,2518,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Q4,Methadone Program,2564,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Q1,Methadone Program,2540,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Q2,Methadone Program,2522,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Q3,Methadone Program,2324,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Q4,Methadone Program,2481,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Q1,Methadone Program,2446,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Q2,Methadone Program,2411,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Q3,Methadone Program,2378,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Q4,Methadone Program,2361,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Q1,Methadone Program,2287,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Q2,Methadone Program,2286,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Q3,Methadone Program,2250,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Q4,Methadone Program,2223,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Q1,Methadone Program,2230,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Q2,Methadone Program,2280,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Q3,Methadone Program,2236,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Q4,Methadone Program,2159,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Q1,Methadone Program,2081,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Q2,Methadone Program,2019,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Q3,Methadone Program,1829,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Q4,Methadone Program,1647,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Q1,Methadone Program,1419,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Q2,Methadone Program,1428,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Q3,Methadone Program,1416,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Q4,Methadone Program,1426,F,,,5/4/2023,CDO-23-0670
San Joaquin,2010,Q1,Methadone Program,940,F,,,5/4/2023,CDO-23-0670
San Joaquin,2010,Q2,Methadone Program,969,F,,,5/4/2023,CDO-23-0670
San Joaquin,2010,Q3,Methadone Program,977,F,,,5/4/2023,CDO-23-0670
San Joaquin,2010,Q4,Methadone Program,982,F,,,5/4/2023,CDO-23-0670
San Joaquin,2011,Q1,Methadone Program,972,F,,,5/4/2023,CDO-23-0670
San Joaquin,2011,Q2,Methadone Program,990,F,,,5/4/2023,CDO-23-0670
San Joaquin,2011,Q3,Methadone Program,1012,F,,,5/4/2023,CDO-23-0670
San Joaquin,2011,Q4,Methadone Program,1016,F,,,5/4/2023,CDO-23-0670
San Joaquin,2012,Q1,Methadone Program,1018,F,,,5/4/2023,CDO-23-0670
San Joaquin,2012,Q2,Methadone Program,1028,F,,,5/4/2023,CDO-23-0670
San Joaquin,2012,Q3,Methadone Program,1032,F,,,5/4/2023,CDO-23-0670
San Joaquin,2012,Q4,Methadone Program,1045,F,,,5/4/2023,CDO-23-0670
San Joaquin,2013,Q1,Methadone Program,1058,F,,,5/4/2023,CDO-23-0670
San Joaquin,2013,Q2,Methadone Program,1072,F,,,5/4/2023,CDO-23-0670
San Joaquin,2013,Q3,Methadone Program,1095,F,,,5/4/2023,CDO-23-0670
San Joaquin,2013,Q4,Methadone Program,1108,F,,,5/4/2023,CDO-23-0670
San Joaquin,2014,Q1,Methadone Program,1399,F,,,5/4/2023,CDO-23-0670
San Joaquin,2014,Q2,Methadone Program,1597,F,,,5/4/2023,CDO-23-0670
San Joaquin,2014,Q3,Methadone Program,1727,F,,,5/4/2023,CDO-23-0670
San Joaquin,2014,Q4,Methadone Program,1758,F,,,5/4/2023,CDO-23-0670
San Joaquin,2015,Q1,Methadone Program,1801,F,,,5/4/2023,CDO-23-0670
San Joaquin,2015,Q2,Methadone Program,1844,F,,,5/4/2023,CDO-23-0670
San Joaquin,2015,Q3,Methadone Program,1904,F,,,5/4/2023,CDO-23-0670
San Joaquin,2015,Q4,Methadone Program,1935,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Q1,Methadone Program,1952,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Q2,Methadone Program,1961,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Q3,Methadone Program,1978,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Q4,Methadone Program,1956,F,,,5/4/2023,CDO-23-0670
San Joaquin,2017,Q1,Methadone Program,1993,F,,,5/4/2023,CDO-23-0670
San Joaquin,2017,Q2,Methadone Program,1973,F,,,5/4/2023,CDO-23-0670
San Joaquin,2017,Q3,Methadone Program,1997,F,,,5/4/2023,CDO-23-0670
San Joaquin,2017,Q4,Methadone Program,2043,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Q1,Methadone Program,2053,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Q2,Methadone Program,2002,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Q3,Methadone Program,1956,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Q4,Methadone Program,1912,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Q1,Methadone Program,1865,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Q2,Methadone Program,1852,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Q3,Methadone Program,1824,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Q4,Methadone Program,1775,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Q1,Methadone Program,1705,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Q2,Methadone Program,1475,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Q3,Methadone Program,1449,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Q4,Methadone Program,1442,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Q1,Methadone Program,1402,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Q2,Methadone Program,1222,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Q3,Methadone Program,1178,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Q4,Methadone Program,1242,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2010,Q1,Methadone Program,83,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2010,Q2,Methadone Program,90,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2010,Q3,Methadone Program,107,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2010,Q4,Methadone Program,113,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Q1,Methadone Program,120,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Q2,Methadone Program,127,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Q3,Methadone Program,130,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Q4,Methadone Program,132,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Q1,Methadone Program,133,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Q2,Methadone Program,139,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Q3,Methadone Program,134,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Q4,Methadone Program,139,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Q1,Methadone Program,138,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Q2,Methadone Program,131,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Q3,Methadone Program,135,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Q4,Methadone Program,136,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Q1,Methadone Program,198,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Q2,Methadone Program,212,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Q3,Methadone Program,229,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Q4,Methadone Program,240,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Q1,Methadone Program,250,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Q2,Methadone Program,274,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Q3,Methadone Program,261,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Q4,Methadone Program,264,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Q1,Methadone Program,267,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Q2,Methadone Program,299,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Q3,Methadone Program,292,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Q4,Methadone Program,300,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Q1,Methadone Program,303,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Q2,Methadone Program,306,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Q3,Methadone Program,302,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Q4,Methadone Program,312,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Q1,Methadone Program,315,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Q2,Methadone Program,322,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Q3,Methadone Program,311,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Q4,Methadone Program,286,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Q1,Methadone Program,281,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Q2,Methadone Program,273,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Q3,Methadone Program,271,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Q4,Methadone Program,270,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Q1,Methadone Program,272,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Q2,Methadone Program,272,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Q3,Methadone Program,292,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Q4,Methadone Program,293,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Q1,Methadone Program,301,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Q2,Methadone Program,306,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Q3,Methadone Program,306,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Q4,Methadone Program,298,F,,,5/4/2023,CDO-23-0670
San Mateo,2010,Q1,Methadone Program,100,F,,,5/4/2023,CDO-23-0670
San Mateo,2010,Q2,Methadone Program,98,F,,,5/4/2023,CDO-23-0670
San Mateo,2010,Q3,Methadone Program,106,F,,,5/4/2023,CDO-23-0670
San Mateo,2010,Q4,Methadone Program,96,F,,,5/4/2023,CDO-23-0670
San Mateo,2011,Q1,Methadone Program,88,F,,,5/4/2023,CDO-23-0670
San Mateo,2011,Q2,Methadone Program,94,F,,,5/4/2023,CDO-23-0670
San Mateo,2011,Q3,Methadone Program,92,F,,,5/4/2023,CDO-23-0670
San Mateo,2011,Q4,Methadone Program,93,F,,,5/4/2023,CDO-23-0670
San Mateo,2012,Q1,Methadone Program,92,F,,,5/4/2023,CDO-23-0670
San Mateo,2012,Q2,Methadone Program,93,F,,,5/4/2023,CDO-23-0670
San Mateo,2012,Q3,Methadone Program,98,F,,,5/4/2023,CDO-23-0670
San Mateo,2012,Q4,Methadone Program,116,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Q1,Methadone Program,112,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Q2,Methadone Program,105,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Q3,Methadone Program,111,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Q4,Methadone Program,109,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Q1,Methadone Program,202,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Q2,Methadone Program,227,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Q3,Methadone Program,225,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Q4,Methadone Program,245,F,,,5/4/2023,CDO-23-0670
San Mateo,2015,Q1,Methadone Program,250,F,,,5/4/2023,CDO-23-0670
San Mateo,2015,Q2,Methadone Program,263,F,,,5/4/2023,CDO-23-0670
San Mateo,2015,Q3,Methadone Program,269,F,,,5/4/2023,CDO-23-0670
San Mateo,2015,Q4,Methadone Program,274,F,,,5/4/2023,CDO-23-0670
San Mateo,2016,Q1,Methadone Program,281,F,,,5/4/2023,CDO-23-0670
San Mateo,2016,Q2,Methadone Program,278,F,,,5/4/2023,CDO-23-0670
San Mateo,2016,Q3,Methadone Program,271,F,,,5/4/2023,CDO-23-0670
San Mateo,2016,Q4,Methadone Program,269,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Q1,Methadone Program,262,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Q2,Methadone Program,266,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Q3,Methadone Program,257,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Q4,Methadone Program,248,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Q1,Methadone Program,250,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Q2,Methadone Program,244,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Q3,Methadone Program,219,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Q4,Methadone Program,208,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Q1,Methadone Program,192,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Q2,Methadone Program,182,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Q3,Methadone Program,174,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Q4,Methadone Program,167,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Q1,Methadone Program,166,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Q2,Methadone Program,164,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Q3,Methadone Program,138,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Q4,Methadone Program,156,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Q1,Methadone Program,144,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Q2,Methadone Program,139,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Q3,Methadone Program,137,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Q4,Methadone Program,133,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2010,Q1,Methadone Program,241,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2010,Q2,Methadone Program,256,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2010,Q3,Methadone Program,244,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2010,Q4,Methadone Program,246,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Q1,Methadone Program,244,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Q2,Methadone Program,252,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Q3,Methadone Program,252,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Q4,Methadone Program,266,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2012,Q1,Methadone Program,277,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2012,Q2,Methadone Program,274,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2012,Q3,Methadone Program,296,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2012,Q4,Methadone Program,296,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2013,Q1,Methadone Program,282,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2013,Q2,Methadone Program,277,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2013,Q3,Methadone Program,282,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2013,Q4,Methadone Program,281,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2014,Q1,Methadone Program,364,F,,,5/4/2023,CDO-23-0670
