County,Year,Medication_Assisted_Treatment,members,status,annotation,annotation_description,Date_of_Data,CDO Approval Number
Nevada,2010,Methadone Program,36,F,,,5/4/2023,CDO-23-0670
Nevada,2011,Methadone Program,37,F,,,5/4/2023,CDO-23-0670
Nevada,2012,Methadone Program,36,F,,,5/4/2023,CDO-23-0670
Nevada,2013,Methadone Program,34,F,,,5/4/2023,CDO-23-0670
Nevada,2014,Methadone Program,80,F,,,5/4/2023,CDO-23-0670
Nevada,2015,Methadone Program,85,F,,,5/4/2023,CDO-23-0670
Nevada,2016,Methadone Program,102,F,,,5/4/2023,CDO-23-0670
Nevada,2017,Methadone Program,99,F,,,5/4/2023,CDO-23-0670
Nevada,2018,Methadone Program,93,F,,,5/4/2023,CDO-23-0670
Nevada,2019,Methadone Program,127,F,,,5/4/2023,CDO-23-0670
Nevada,2020,Methadone Program,135,F,,,5/4/2023,CDO-23-0670
Nevada,2021,Methadone Program,153,F,,,5/4/2023,CDO-23-0670
Nevada,2022,Methadone Program,145,F,,,1/10/2025,CDO-25-0612
Nevada,2023,Methadone Program,132,F,,,10/17/2025,
Nevada,2024,Methadone Program,159,F,,,10/17/2025,
Orange,2010,Methadone Program,617,F,,,5/4/2023,CDO-23-0670
Orange,2011,Methadone Program,650,F,,,5/4/2023,CDO-23-0670
Orange,2012,Methadone Program,675,F,,,5/4/2023,CDO-23-0670
Orange,2013,Methadone Program,696,F,,,5/4/2023,CDO-23-0670
Orange,2014,Methadone Program,1438,F,,,5/4/2023,CDO-23-0670
Orange,2015,Methadone Program,1762,F,,,5/4/2023,CDO-23-0670
Orange,2016,Methadone Program,1819,F,,,5/4/2023,CDO-23-0670
Orange,2017,Methadone Program,1880,F,,,5/4/2023,CDO-23-0670
Orange,2018,Methadone Program,1811,F,,,5/4/2023,CDO-23-0670
Orange,2019,Methadone Program,1818,F,,,5/4/2023,CDO-23-0670
Orange,2020,Methadone Program,1704,F,,,5/4/2023,CDO-23-0670
Orange,2021,Methadone Program,1886,F,,,5/4/2023,CDO-23-0670
Orange,2022,Methadone Program,1978,F,,,1/10/2025,CDO-25-0612
Orange,2023,Methadone Program,2026,F,,,10/17/2025,
Orange,2024,Methadone Program,1975,F,,,10/17/2025,
Placer,2010,Methadone Program,129,F,,,5/4/2023,CDO-23-0670
Placer,2011,Methadone Program,133,F,,,5/4/2023,CDO-23-0670
Placer,2012,Methadone Program,142,F,,,5/4/2023,CDO-23-0670
Placer,2013,Methadone Program,154,F,,,5/4/2023,CDO-23-0670
Placer,2014,Methadone Program,278,F,,,5/4/2023,CDO-23-0670
Placer,2015,Methadone Program,339,F,,,5/4/2023,CDO-23-0670
Placer,2016,Methadone Program,370,F,,,5/4/2023,CDO-23-0670
Placer,2017,Methadone Program,404,F,,,5/4/2023,CDO-23-0670
Placer,2018,Methadone Program,399,F,,,5/4/2023,CDO-23-0670
Placer,2019,Methadone Program,378,F,,,5/4/2023,CDO-23-0670
Placer,2020,Methadone Program,386,F,,,5/4/2023,CDO-23-0670
Placer,2021,Methadone Program,365,F,,,5/4/2023,CDO-23-0670
Placer,2022,Methadone Program,351,F,,,1/10/2025,CDO-25-0612
Placer,2023,Methadone Program,357,F,,,10/17/2025,
Placer,2024,Methadone Program,359,F,,,10/17/2025,
Plumas / Sierra,2010,Methadone Program,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2011,Methadone Program,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2012,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2013,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2014,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2015,Methadone Program,0,F,,,5/4/2023,CDO-23-0670
Plumas / Sierra,2016,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2017,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2018,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2019,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2020,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2021,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Plumas / Sierra,2022,Methadone Program,,F,1,cell suppressed for small numbers,1/10/2025,CDO-25-0612
Riverside,2010,Methadone Program,491,F,,,5/4/2023,CDO-23-0670
Riverside,2011,Methadone Program,538,F,,,5/4/2023,CDO-23-0670
Riverside,2012,Methadone Program,546,F,,,5/4/2023,CDO-23-0670
Riverside,2013,Methadone Program,536,F,,,5/4/2023,CDO-23-0670
Riverside,2014,Methadone Program,976,F,,,5/4/2023,CDO-23-0670
Riverside,2015,Methadone Program,1222,F,,,5/4/2023,CDO-23-0670
Riverside,2016,Methadone Program,1353,F,,,5/4/2023,CDO-23-0670
Riverside,2017,Methadone Program,1568,F,,,5/4/2023,CDO-23-0670
Riverside,2018,Methadone Program,1815,F,,,5/4/2023,CDO-23-0670
Riverside,2019,Methadone Program,1895,F,,,5/4/2023,CDO-23-0670
Riverside,2020,Methadone Program,1912,F,,,5/4/2023,CDO-23-0670
Riverside,2021,Methadone Program,1921,F,,,5/4/2023,CDO-23-0670
Riverside,2022,Methadone Program,1816,F,,,1/10/2025,CDO-25-0612
Riverside,2023,Methadone Program,1895,F,,,10/17/2025,
Riverside,2024,Methadone Program,1944,F,,,10/17/2025,
Sacramento,2010,Methadone Program,1695,F,,,5/4/2023,CDO-23-0670
Sacramento,2011,Methadone Program,1811,F,,,5/4/2023,CDO-23-0670
Sacramento,2012,Methadone Program,1895,F,,,5/4/2023,CDO-23-0670
Sacramento,2013,Methadone Program,1948,F,,,5/4/2023,CDO-23-0670
Sacramento,2014,Methadone Program,2996,F,,,5/4/2023,CDO-23-0670
Sacramento,2015,Methadone Program,3518,F,,,5/4/2023,CDO-23-0670
Sacramento,2016,Methadone Program,3855,F,,,5/4/2023,CDO-23-0670
Sacramento,2017,Methadone Program,3839,F,,,5/4/2023,CDO-23-0670
Sacramento,2018,Methadone Program,3820,F,,,5/4/2023,CDO-23-0670
Sacramento,2019,Methadone Program,3757,F,,,5/4/2023,CDO-23-0670
Sacramento,2020,Methadone Program,3510,F,,,5/4/2023,CDO-23-0670
Sacramento,2021,Methadone Program,2910,F,,,5/4/2023,CDO-23-0670
Sacramento,2022,Methadone Program,3098,F,,,1/10/2025,CDO-25-0612
Sacramento,2023,Methadone Program,3187,F,,,10/17/2025,
Sacramento,2024,Methadone Program,3173,F,,,10/17/2025,
San Benito,2010,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2011,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2012,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2013,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2014,Methadone Program,11,F,,,5/4/2023,CDO-23-0670
San Benito,2015,Methadone Program,13,F,,,5/4/2023,CDO-23-0670
San Benito,2016,Methadone Program,14,F,,,5/4/2023,CDO-23-0670
San Benito,2017,Methadone Program,17,F,,,5/4/2023,CDO-23-0670
San Benito,2018,Methadone Program,13,F,,,5/4/2023,CDO-23-0670
San Benito,2019,Methadone Program,13,F,,,5/4/2023,CDO-23-0670
San Benito,2020,Methadone Program,14,F,,,5/4/2023,CDO-23-0670
San Benito,2021,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
San Benito,2022,Methadone Program,,F,1,cell suppressed for small numbers,1/10/2025,CDO-25-0612
San Benito,2023,Methadone Program,15,F,,,10/17/2025,
San Benito,2024,Methadone Program,26,F,,,10/17/2025,
San Bernardino,2010,Methadone Program,767,F,,,5/4/2023,CDO-23-0670
San Bernardino,2011,Methadone Program,781,F,,,5/4/2023,CDO-23-0670
San Bernardino,2012,Methadone Program,778,F,,,5/4/2023,CDO-23-0670
San Bernardino,2013,Methadone Program,766,F,,,5/4/2023,CDO-23-0670
San Bernardino,2014,Methadone Program,1308,F,,,5/4/2023,CDO-23-0670
San Bernardino,2015,Methadone Program,1502,F,,,5/4/2023,CDO-23-0670
San Bernardino,2016,Methadone Program,1639,F,,,5/4/2023,CDO-23-0670
San Bernardino,2017,Methadone Program,1679,F,,,5/4/2023,CDO-23-0670
San Bernardino,2018,Methadone Program,1670,F,,,5/4/2023,CDO-23-0670
San Bernardino,2019,Methadone Program,1750,F,,,5/4/2023,CDO-23-0670
San Bernardino,2020,Methadone Program,1558,F,,,5/4/2023,CDO-23-0670
San Bernardino,2021,Methadone Program,1447,F,,,5/4/2023,CDO-23-0670
San Bernardino,2022,Methadone Program,1465,F,,,1/10/2025,CDO-25-0612
San Bernardino,2023,Methadone Program,1512,F,,,10/17/2025,
San Bernardino,2024,Methadone Program,1507,F,,,10/17/2025,
San Diego,2010,Methadone Program,1079,F,,,5/4/2023,CDO-23-0670
San Diego,2011,Methadone Program,1136,F,,,5/4/2023,CDO-23-0670
San Diego,2012,Methadone Program,1209,F,,,5/4/2023,CDO-23-0670
San Diego,2013,Methadone Program,1354,F,,,5/4/2023,CDO-23-0670
San Diego,2014,Methadone Program,2948,F,,,5/4/2023,CDO-23-0670
San Diego,2015,Methadone Program,3838,F,,,5/4/2023,CDO-23-0670
San Diego,2016,Methadone Program,4187,F,,,5/4/2023,CDO-23-0670
San Diego,2017,Methadone Program,4180,F,,,5/4/2023,CDO-23-0670
San Diego,2018,Methadone Program,4028,F,,,5/4/2023,CDO-23-0670
San Diego,2019,Methadone Program,3820,F,,,5/4/2023,CDO-23-0670
San Diego,2020,Methadone Program,3713,F,,,5/4/2023,CDO-23-0670
San Diego,2021,Methadone Program,3562,F,,,5/4/2023,CDO-23-0670
San Diego,2022,Methadone Program,3297,F,,,1/10/2025,CDO-25-0612
San Diego,2023,Methadone Program,3283,F,,,10/17/2025,
San Diego,2024,Methadone Program,3262,F,,,10/17/2025,
San Francisco,2010,Methadone Program,1751,F,,,5/4/2023,CDO-23-0670
San Francisco,2011,Methadone Program,1779,F,,,5/4/2023,CDO-23-0670
San Francisco,2012,Methadone Program,1781,F,,,5/4/2023,CDO-23-0670
San Francisco,2013,Methadone Program,1777,F,,,5/4/2023,CDO-23-0670
San Francisco,2014,Methadone Program,2784,F,,,5/4/2023,CDO-23-0670
San Francisco,2015,Methadone Program,3065,F,,,5/4/2023,CDO-23-0670
San Francisco,2016,Methadone Program,3040,F,,,5/4/2023,CDO-23-0670
San Francisco,2017,Methadone Program,2935,F,,,5/4/2023,CDO-23-0670
San Francisco,2018,Methadone Program,2784,F,,,5/4/2023,CDO-23-0670
San Francisco,2019,Methadone Program,2748,F,,,5/4/2023,CDO-23-0670
San Francisco,2020,Methadone Program,2367,F,,,5/4/2023,CDO-23-0670
San Francisco,2021,Methadone Program,1864,F,,,5/4/2023,CDO-23-0670
San Francisco,2022,Methadone Program,1895,F,,,1/10/2025,CDO-25-0612
San Francisco,2023,Methadone Program,1978,F,,,10/17/2025,
San Francisco,2024,Methadone Program,2275,F,,,10/17/2025,
San Joaquin,2010,Methadone Program,1135,F,,,5/4/2023,CDO-23-0670
San Joaquin,2011,Methadone Program,1175,F,,,5/4/2023,CDO-23-0670
San Joaquin,2012,Methadone Program,1201,F,,,5/4/2023,CDO-23-0670
San Joaquin,2013,Methadone Program,1248,F,,,5/4/2023,CDO-23-0670
San Joaquin,2014,Methadone Program,1980,F,,,5/4/2023,CDO-23-0670
San Joaquin,2015,Methadone Program,2181,F,,,5/4/2023,CDO-23-0670
San Joaquin,2016,Methadone Program,2324,F,,,5/4/2023,CDO-23-0670
San Joaquin,2017,Methadone Program,2383,F,,,5/4/2023,CDO-23-0670
San Joaquin,2018,Methadone Program,2402,F,,,5/4/2023,CDO-23-0670
San Joaquin,2019,Methadone Program,2190,F,,,5/4/2023,CDO-23-0670
San Joaquin,2020,Methadone Program,1999,F,,,5/4/2023,CDO-23-0670
San Joaquin,2021,Methadone Program,1703,F,,,5/4/2023,CDO-23-0670
San Joaquin,2022,Methadone Program,1519,F,,,1/10/2025,CDO-25-0612
San Joaquin,2023,Methadone Program,1461,F,,,10/17/2025,
San Joaquin,2024,Methadone Program,1384,F,,,10/17/2025,
San Luis Obispo,2010,Methadone Program,137,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2011,Methadone Program,171,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2012,Methadone Program,174,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2013,Methadone Program,192,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2014,Methadone Program,291,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2015,Methadone Program,353,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2016,Methadone Program,383,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2017,Methadone Program,399,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2018,Methadone Program,403,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2019,Methadone Program,383,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2020,Methadone Program,370,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2021,Methadone Program,400,F,,,5/4/2023,CDO-23-0670
San Luis Obispo,2022,Methadone Program,414,F,,,1/10/2025,CDO-25-0612
San Luis Obispo,2023,Methadone Program,432,F,,,10/17/2025,
San Luis Obispo,2024,Methadone Program,487,F,,,10/17/2025,
San Mateo,2010,Methadone Program,127,F,,,5/4/2023,CDO-23-0670
San Mateo,2011,Methadone Program,114,F,,,5/4/2023,CDO-23-0670
San Mateo,2012,Methadone Program,129,F,,,5/4/2023,CDO-23-0670
San Mateo,2013,Methadone Program,130,F,,,5/4/2023,CDO-23-0670
San Mateo,2014,Methadone Program,290,F,,,5/4/2023,CDO-23-0670
San Mateo,2015,Methadone Program,346,F,,,5/4/2023,CDO-23-0670
San Mateo,2016,Methadone Program,352,F,,,5/4/2023,CDO-23-0670
San Mateo,2017,Methadone Program,325,F,,,5/4/2023,CDO-23-0670
San Mateo,2018,Methadone Program,307,F,,,5/4/2023,CDO-23-0670
San Mateo,2019,Methadone Program,233,F,,,5/4/2023,CDO-23-0670
San Mateo,2020,Methadone Program,213,F,,,5/4/2023,CDO-23-0670
San Mateo,2021,Methadone Program,182,F,,,5/4/2023,CDO-23-0670
San Mateo,2022,Methadone Program,166,F,,,1/10/2025,CDO-25-0612
San Mateo,2023,Methadone Program,155,F,,,10/17/2025,
San Mateo,2024,Methadone Program,145,F,,,10/17/2025,
Santa Barbara,2010,Methadone Program,311,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2011,Methadone Program,311,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2012,Methadone Program,356,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2013,Methadone Program,353,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2014,Methadone Program,560,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2015,Methadone Program,639,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2016,Methadone Program,703,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2017,Methadone Program,735,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2018,Methadone Program,728,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2019,Methadone Program,701,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2020,Methadone Program,726,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2021,Methadone Program,721,F,,,5/4/2023,CDO-23-0670
Santa Barbara,2022,Methadone Program,755,F,,,1/10/2025,CDO-25-0612
Santa Barbara,2023,Methadone Program,754,F,,,10/17/2025,
Santa Barbara,2024,Methadone Program,820,F,,,10/17/2025,
Santa Clara,2010,Methadone Program,316,F,,,5/4/2023,CDO-23-0670
Santa Clara,2011,Methadone Program,302,F,,,5/4/2023,CDO-23-0670
Santa Clara,2012,Methadone Program,279,F,,,5/4/2023,CDO-23-0670
Santa Clara,2013,Methadone Program,293,F,,,5/4/2023,CDO-23-0670
Santa Clara,2014,Methadone Program,517,F,,,5/4/2023,CDO-23-0670
Santa Clara,2015,Methadone Program,597,F,,,5/4/2023,CDO-23-0670
Santa Clara,2016,Methadone Program,601,F,,,5/4/2023,CDO-23-0670
Santa Clara,2017,Methadone Program,590,F,,,5/4/2023,CDO-23-0670
Santa Clara,2018,Methadone Program,542,F,,,5/4/2023,CDO-23-0670
Santa Clara,2019,Methadone Program,528,F,,,5/4/2023,CDO-23-0670
Santa Clara,2020,Methadone Program,481,F,,,5/4/2023,CDO-23-0670
Santa Clara,2021,Methadone Program,441,F,,,5/4/2023,CDO-23-0670
Santa Clara,2022,Methadone Program,386,F,,,1/10/2025,CDO-25-0612
Santa Clara,2023,Methadone Program,350,F,,,10/17/2025,
Santa Clara,2024,Methadone Program,330,F,,,10/17/2025,
Santa Cruz,2010,Methadone Program,244,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2011,Methadone Program,242,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2012,Methadone Program,257,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2013,Methadone Program,260,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2014,Methadone Program,536,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2015,Methadone Program,645,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2016,Methadone Program,701,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2017,Methadone Program,650,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2018,Methadone Program,630,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2019,Methadone Program,666,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2020,Methadone Program,598,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2021,Methadone Program,528,F,,,5/4/2023,CDO-23-0670
Santa Cruz,2022,Methadone Program,505,F,,,1/10/2025,CDO-25-0612
Santa Cruz,2023,Methadone Program,508,F,,,10/17/2025,
Santa Cruz,2024,Methadone Program,521,F,,,10/17/2025,
Shasta,2010,Methadone Program,42,F,,,5/4/2023,CDO-23-0670
Shasta,2011,Methadone Program,43,F,,,5/4/2023,CDO-23-0670
Shasta,2012,Methadone Program,29,F,,,5/4/2023,CDO-23-0670
Shasta,2013,Methadone Program,36,F,,,5/4/2023,CDO-23-0670
Shasta,2014,Methadone Program,63,F,,,5/4/2023,CDO-23-0670
Shasta,2015,Methadone Program,94,F,,,5/4/2023,CDO-23-0670
Shasta,2016,Methadone Program,112,F,,,5/4/2023,CDO-23-0670
Shasta,2017,Methadone Program,192,F,,,5/4/2023,CDO-23-0670
Shasta,2018,Methadone Program,250,F,,,5/4/2023,CDO-23-0670
Shasta,2019,Methadone Program,340,F,,,5/4/2023,CDO-23-0670
Shasta,2020,Methadone Program,459,F,,,5/4/2023,CDO-23-0670
Shasta,2021,Methadone Program,517,F,,,5/4/2023,CDO-23-0670
Shasta,2022,Methadone Program,650,F,,,1/10/2025,CDO-25-0612
Shasta,2023,Methadone Program,705,F,,,10/17/2025,
Shasta,2024,Methadone Program,805,F,,,10/17/2025,
Siskiyou,2023,Methadone Program,59,F,,,10/17/2025,
Siskiyou,2024,Methadone Program,94,F,,,10/17/2025,
Siskiyou / Trinity,2010,Methadone Program,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2011,Methadone Program,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2012,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2013,Methadone Program,0,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2014,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2015,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2016,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2017,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2018,Methadone Program,,F,1,cell suppressed for small numbers,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2019,Methadone Program,14,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2020,Methadone Program,20,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2021,Methadone Program,38,F,,,5/4/2023,CDO-23-0670
Siskiyou / Trinity,2022,Methadone Program,66,F,,,1/10/2025,CDO-25-0612
Solano,2010,Methadone Program,209,F,,,5/4/2023,CDO-23-0670
Solano,2011,Methadone Program,235,F,,,5/4/2023,CDO-23-0670
Solano,2012,Methadone Program,264,F,,,5/4/2023,CDO-23-0670
Solano,2013,Methadone Program,282,F,,,5/4/2023,CDO-23-0670
Solano,2014,Methadone Program,446,F,,,5/4/2023,CDO-23-0670
Solano,2015,Methadone Program,590,F,,,5/4/2023,CDO-23-0670
Solano,2016,Methadone Program,665,F,,,5/4/2023,CDO-23-0670
Solano,2017,Methadone Program,648,F,,,5/4/2023,CDO-23-0670
Solano,2018,Methadone Program,663,F,,,5/4/2023,CDO-23-0670
Solano,2019,Methadone Program,675,F,,,5/4/2023,CDO-23-0670
Solano,2020,Methadone Program,687,F,,,5/4/2023,CDO-23-0670
Solano,2021,Methadone Program,608,F,,,5/4/2023,CDO-23-0670
Solano,2022,Methadone Program,560,F,,,1/10/2025,CDO-25-0612
Solano,2023,Methadone Program,501,F,,,10/17/2025,
Solano,2024,Methadone Program,483,F,,,10/17/2025,
Sonoma,2010,Methadone Program,314,F,,,5/4/2023,CDO-23-0670
Sonoma,2011,Methadone Program,302,F,,,5/4/2023,CDO-23-0670
Sonoma,2012,Methadone Program,255,F,,,5/4/2023,CDO-23-0670
Sonoma,2013,Methadone Program,288,F,,,5/4/2023,CDO-23-0670
Sonoma,2014,Methadone Program,537,F,,,5/4/2023,CDO-23-0670
Sonoma,2015,Methadone Program,607,F,,,5/4/2023,CDO-23-0670
Sonoma,2016,Methadone Program,551,F,,,5/4/2023,CDO-23-0670
Sonoma,2017,Methadone Program,536,F,,,5/4/2023,CDO-23-0670
Sonoma,2018,Methadone Program,501,F,,,5/4/2023,CDO-23-0670
Sonoma,2019,Methadone Program,493,F,,,5/4/2023,CDO-23-0670
Sonoma,2020,Methadone Program,424,F,,,5/4/2023,CDO-23-0670
Sonoma,2021,Methadone Program,384,F,,,5/4/2023,CDO-23-0670
Sonoma,2022,Methadone Program,356,F,,,1/10/2025,CDO-25-0612
Sonoma,2023,Methadone Program,374,F,,,10/17/2025,
Sonoma,2024,Methadone Program,358,F,,,10/17/2025,
Stanislaus,2010,Methadone Program,529,F,,,5/4/2023,CDO-23-0670
Stanislaus,2011,Methadone Program,608,F,,,5/4/2023,CDO-23-0670
Stanislaus,2012,Methadone Program,649,F,,,5/4/2023,CDO-23-0670
Stanislaus,2013,Methadone Program,673,F,,,5/4/2023,CDO-23-0670
Stanislaus,2014,Methadone Program,962,F,,,5/4/2023,CDO-23-0670
Stanislaus,2015,Methadone Program,1265,F,,,5/4/2023,CDO-23-0670
Stanislaus,2016,Methadone Program,1399,F,,,5/4/2023,CDO-23-0670
Stanislaus,2017,Methadone Program,1458,F,,,5/4/2023,CDO-23-0670
Stanislaus,2018,Methadone Program,1470,F,,,5/4/2023,CDO-23-0670
Stanislaus,2019,Methadone Program,1528,F,,,5/4/2023,CDO-23-0670
Stanislaus,2020,Methadone Program,1522,F,,,5/4/2023,CDO-23-0670
Stanislaus,2021,Methadone Program,1399,F,,,5/4/2023,CDO-23-0670
Stanislaus,2022,Methadone Program,1319,F,,,1/10/2025,CDO-25-0612
Stanislaus,2023,Methadone Program,1194,F,,,10/17/2025,
Stanislaus,2024,Methadone Program,1174,F,,,10/17/2025,
Statewide,2010,Methadone Program,20442,F,,,5/4/2023,CDO-23-0670
Statewide,2011,Methadone Program,21274,F,,,5/4/2023,CDO-23-0670
Statewide,2012,Methadone Program,21779,F,,,5/4/2023,CDO-23-0670
Statewide,2013,Methadone Program,22257,F,,,5/4/2023,CDO-23-0670
Statewide,2014,Methadone Program,38134,F,,,5/4/2023,CDO-23-0670
Statewide,2015,Methadone Program,44038,F,,,5/4/2023,CDO-23-0670
Statewide,2016,Methadone Program,46358,F,,,5/4/2023,CDO-23-0670
Statewide,2017,Methadone Program,46433,F,,,5/4/2023,CDO-23-0670
Statewide,2018,Methadone Program,45320,F,,,5/4/2023,CDO-23-0670
Statewide,2019,Methadone Program,44468,F,,,5/4/2023,CDO-23-0670
Statewide,2020,Methadone Program,41769,F,,,5/4/2023,CDO-23-0670
Statewide,2021,Methadone Program,37833,F,,,5/4/2023,CDO-23-0670
